article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,img_folder,img_id,img_path
610321005,610321,OL HARDING PQ Loafer,89,Other shoe,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Suede loafers with soft heel caps and a loop at the back. Leather linings and insoles and thermoplastic rubber (TPR) soles.,61,610321005,./images/061/0610321005.jpg
610321006,610321,OL HARDING PQ Loafer,89,Other shoe,Shoes,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Loafers in soft suede with pointed toes. Leather linings and insoles and rubber soles. Heel 1.5 cm.,61,610321006,./images/061/0610321006.jpg
610321008,610321,OL HARDING PQ Loafer,89,Other shoe,Shoes,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Suede loafers with soft heel caps and a loop at the back. Fabric linings, leather insoles and thermoplastic rubber (TPR) soles.",61,610321008,./images/061/0610321008.jpg
610543001,610543,SPEED Paprika,252,Sweater,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Top in soft jersey with long raglan sleeves and a slit in one side.,61,610543001,./images/061/0610543001.jpg
610543008,610543,SPEED Paprika,252,Sweater,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Long-sleeved top in soft jersey.,61,610543008,./images/061/0610543008.jpg
610543009,610543,SPEED Paprika,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Long-sleeved jumper in a soft, fine knit containing some wool with ribbing around the neckline, cuffs and hem.",61,610543009,./images/061/0610543009.jpg
610543011,610543,SPEED Paprika,252,Sweater,Garment Upper body,1010001,All over pattern,7,Grey,4,Dark,12,Grey,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,Long-sleeved top in soft viscose jersey with a round neck and pleats at the top.,61,610543011,./images/061/0610543011.jpg
610747002,610747,Smile,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Straight-style jumper in a soft knit with a slightly wider neckline, low dropped shoulders, long sleeves and slits in the sides.",61,610747002,./images/061/0610747002.jpg
610747004,610747,Smile,252,Sweater,Garment Upper body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,"Straight-style jumper in a fine knit with a soft, brushed finish. Low dropped shoulders, long sleeves and ribbing around the neckline, cuffs and hem.",61,610747004,./images/061/0610747004.jpg
610747006,610747,Smile,252,Sweater,Garment Upper body,1010017,Stripe,71,Light Blue,1,Dusty Light,2,Blue,1646,Knitwear Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1003,Knitwear,Jersey top with a slightly wider neckline and dropped shoulders.,61,610747006,./images/061/0610747006.jpg
611768001,611768,Zlatan V5,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8852,Young Boy Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Jacket in a cotton weave with a detachable, lined hood, stand-up collar and zip down the front. Welt chest pockets, flap patch pockets with a press-stud at the front and elastication at the cuffs and hem. Lined.",61,611768001,./images/061/0611768001.jpg
613728002,613728,Romy 3p,253,Vest top,Garment Upper body,1010012,Mixed solid/pattern,73,Dark Blue,4,Dark,2,Blue,7932,Young Girl UW/NW,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1017,"Under-, Nightwear","Tops in soft jersey with narrow shoulder straps, a picot trim at the top and decorative bow at the front.",61,613728002,./images/061/0613728002.jpg
614266001,614266,SW Kiwi UV suit,57,Swimsuit,Swimwear,1010001,All over pattern,72,Blue,2,Medium Dusty,2,Blue,2950,Baby Toys/Acc,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1019,Accessories,"Patterned swimsuit with a small stand-up collar, zip down the front, 3/4-length sleeves and short legs. Lined. UPF 50.",61,614266001,./images/061/0614266001.jpg
614422001,614422,BYN Meet the parents,265,Dress,Garment Full body,1010021,Lace,61,Light Purple,3,Light,4,Pink,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Calf-length lace dress with a V-neck and narrow, adjustable shoulder straps. Seam and concealed zip at the waist, and a flared skirt. Lined.",61,614422001,./images/061/0614422001.jpg
614422002,614422,BYN Meet the parents,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1909,Woven top,A,Ladieswear,1,Ladieswear,2,H&M+,1010,Blouses,"Calf-length lace dress with a V-neck and narrow, adjustable shoulder straps. Seam and concealed zip at the waist, and a flared skirt. Lined.",61,614422002,./images/061/0614422002.jpg
614463002,614463,Squash shorts,274,Shorts,Garment Lower body,1010010,Melange,6,Light Grey,1,Dusty Light,12,Grey,6565,Baby Boy Woven,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1006,Woven/Jersey/Knitted mix Baby,"Shorts in soft, textured jersey with an elasticated drawstring waist, side pockets and a back pocket.",61,614463002,./images/061/0614463002.jpg
614686001,614686,MICHELLE MORIN SHORTS DUNGA,268,Dungarees,Garment Full body,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,7917,Kids Girl Denim,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1016,Trousers Denim,"Dungaree shorts in washed stretch denim with worn details, adjustable straps and a zip in one side. Chest pocket, fake front pockets, real back pockets and raw-edge, frayed hems.",61,614686001,./images/061/0614686001.jpg
614889001,614889,Piper blouse,258,Blouse,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Blouse in airy, patterned chiffon with a small frilled collar with a tie at the neck and an opening with a button at the back of the neck. Long sleeves with a button and frill trim at the cuffs. Elasticated seam at the waist and a flounce at the hem.",61,614889001,./images/061/0614889001.jpg
614889002,614889,Piper blouse,258,Blouse,Garment Upper body,1010006,Dot,9,Black,4,Dark,5,Black,1543,Tops Woven,D,Divided,2,Divided,53,Divided Collection,1010,Blouses,"Long-sleeved blouse in an airy, patterned weave with a small frilled collar with a tie at the neck and an opening with a button at the back of the neck. Seam at the waist with a flounce and gently flared peplum. Long sleeves with a frill and button at the cuffs. Unlined.",61,614889002,./images/061/0614889002.jpg
615421001,615421,Cool sock 3p,302,Socks,Socks & Tights,1010007,Embroidery,53,Dark Pink,5,Bright,4,Pink,3937,UW,D,Divided,2,Divided,51,Divided Basics,1017,"Under-, Nightwear",Fine-knit socks in a soft cotton blend with an embroidered motif.,61,615421001,./images/061/0615421001.jpg
616132001,616132,Rimmie,308,Hoodie,Garment Upper body,1010010,Melange,10,White,3,Light,9,White,6512,Baby Boy Outdoor,G,Baby Sizes 50-98,4,Baby/Children,41,Baby Boy,1007,Outdoor,"Jacket in soft, thermal fleece with a hood, zip down the front and raglan sleeves.",61,616132001,./images/061/0616132001.jpg
617547001,617547,JONES henley l/s BB,254,Top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,"Long-sleeved Henley top in soft, ribbed cotton jersey with a button placket.",61,617547001,./images/061/0617547001.jpg
617547002,617547,JONES henley l/s BB,254,Top,Garment Upper body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,8768,Young Boy Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,72,Boys Underwear & Basics,1002,Jersey Basic,Henley shirt in cotton jersey with a button placket and long sleeves with a tab and button.,61,617547002,./images/061/0617547002.jpg
619878001,619878,Blueberry dress,265,Dress,Garment Full body,1010001,All over pattern,23,Dark Yellow,4,Dark,8,Yellow,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in a patterned weave with a small stand-up collar, buttons down the front and long sleeves with buttoned cuffs. Gathered seam at the waist and a gently flared skirt. Unlined.",61,619878001,./images/061/0619878001.jpg
619878003,619878,Blueberry dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1941,Blouse & Dress,A,Ladieswear,1,Ladieswear,18,Womens Trend,1010,Blouses,"Calf-length dress in an airy, patterned weave with a collar, buttons down the front and long sleeves with buttoned cuffs. Gathered seam at the waist and a gently flared skirt. Unlined.",61,619878003,./images/061/0619878003.jpg
620081001,620081,Tulip jumper,252,Sweater,Garment Upper body,1010022,Jacquard,10,White,3,Light,9,White,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Long-sleeved top in soft, textured jersey with a slightly wider neckline and a rounded hem. Slightly longer at the back.",62,620081001,./images/062/0620081001.jpg
620081002,620081,Tulip jumper,252,Sweater,Garment Upper body,1010022,Jacquard,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Long-sleeved top in a jacquard weave with a soft, brushed finish. Slightly wider neckline and a rounded hem. Slightly longer at the back.",62,620081002,./images/062/0620081002.jpg
620081003,620081,Tulip jumper,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Long-sleeved top in sturdy jersey with a gently rounded hem.,62,620081003,./images/062/0620081003.jpg
620081006,620081,Tulip jumper,252,Sweater,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Wide, long-sleeved jumper in a soft, loose knit with a wide neckline and gently rounded hem.",62,620081006,./images/062/0620081006.jpg
620081007,620081,Tulip jumper,252,Sweater,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Top in soft, brushed jersey with a slightly wider neckline, dropped shoulders, long sleeves and rounded hem. Slightly longer at the back.",62,620081007,./images/062/0620081007.jpg
620081008,620081,Tulip jumper,252,Sweater,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Long-sleeved top in soft jersey with a slightly wider neckline and a rounded hem.,62,620081008,./images/062/0620081008.jpg
620081010,620081,Tulip jumper,252,Sweater,Garment Upper body,1010022,Jacquard,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,Long-sleeved top in soft jersey with a slightly wider neckline and a rounded hem.,62,620081010,./images/062/0620081010.jpg
620188001,620188,Marilyn,273,Leggings/Tights,Garment Lower body,1010016,Solid,9,Black,4,Dark,5,Black,1636,Jersey fancy,A,Ladieswear,1,Ladieswear,15,Womens Everyday Collection,1005,Jersey Fancy,"Trousers in stretch jersey with a glossy finish. High waist, zip fly and button, back pockets and slim legs.",62,620188001,./images/062/0620188001.jpg
620446001,620446,Mio Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in ribbed jersey with a small stand-up collar, long sleeves and a straight-cut hem.",62,620446001,./images/062/0620446001.jpg
620446002,620446,Mio Dress,265,Dress,Garment Full body,1010010,Melange,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short dress in ribbed jersey with a small stand-up collar, long sleeves and a gently flared skirt.",62,620446002,./images/062/0620446002.jpg
620755001,620755,OL RIVERS PQ espadrille,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,"Imitation suede slides with an adjustable strap around the top. Imitation leather insoles and rubber soles. Platform front 2 cm, heel 4 cm.",62,620755001,./images/062/0620755001.jpg
621476001,621476,Artem hood,252,Sweater,Garment Upper body,1010008,Front print,73,Dark Blue,4,Dark,2,Blue,1647,Tops Knitwear,D,Divided,2,Divided,53,Divided Collection,1003,Knitwear,"Jumper in a soft knit with a motif, drawstring hood, low dropped shoulders and ribbing at the cuffs and hem.",62,621476001,./images/062/0621476001.jpg
621800001,621800,SPEED CSP Narkis sweatshirt,252,Sweater,Garment Upper body,1010014,Placement print,21,Light Yellow,5,Bright,8,Yellow,1640,Tops Fancy Jersey,D,Divided,2,Divided,53,Divided Collection,1005,Jersey Fancy,"Cropped top in lightweight, printed sweatshirt fabric with dropped shoulders, long sleeves with ribbed cuffs and a raw-edge hem.",62,621800001,./images/062/0621800001.jpg
624556001,624556,Sam,265,Dress,Garment Full body,1010017,Stripe,11,Off White,1,Dusty Light,9,White,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Wide V-neck top in soft jersey with dropped shoulders and short sleeves.,62,624556001,./images/062/0624556001.jpg
624556002,624556,Sam,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short, straight-cut T-shirt dress in sturdy cotton jersey with a V-neck and dropped shoulders.",62,624556002,./images/062/0624556002.jpg
624556003,624556,Sam,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short, straight-cut dress in jersey made from a cotton blend with a V-neck and dropped shoulders.",62,624556003,./images/062/0624556003.jpg
624556004,624556,Sam,265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,"Short, straight-cut dress in jersey with a V-neck and dropped shoulders.",62,624556004,./images/062/0624556004.jpg
625915001,625915,BB Sebbe/SPEED,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,8852,Young Boy Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Short, padded jacket in woven fabric with a stand-up collar that is ribbed on the inside and a zip and press-studs down the front. Zipped side pockets, an inner pocket with a press-stud, ribbing at the cuffs and a ribbed hem. Polyester filling. Lined.",62,625915001,./images/062/0625915001.jpg
626000001,626000,Carolina sweater.,252,Sweater,Garment Upper body,1010016,Solid,22,Yellow,7,Medium,8,Yellow,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric with long raglan sleeves and ribbing around the neckline, cuffs and hem.",62,626000001,./images/062/0626000001.jpg
626000002,626000,Carolina sweater.,252,Sweater,Garment Upper body,1010010,Melange,52,Pink,2,Medium Dusty,4,Pink,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Top in lightweight sweatshirt fabric with long raglan sleeves and ribbing around the neckline, cuffs and hem.",62,626000002,./images/062/0626000002.jpg
626193003,626193,Dotty dress,265,Dress,Garment Full body,1010006,Dot,81,Light Turquoise,3,Light,7,Turquoise,8713,Young Girl Dresses,I,Children Sizes 134-170,4,Baby/Children,77,Young Girl,1014,Dresses/Skirts girls,"Dress in patterned tulle with a round neckline, short cap sleeves and a zip at the back. Gathered seam at the waist with a detachable tie belt, and a gently flared skirt. Lined.",62,626193003,./images/062/0626193003.jpg
632872001,632872,Janine Dress,265,Dress,Garment Full body,1010021,Lace,52,Pink,7,Medium,4,Pink,1686,Jersey Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Sleeveless, knee-length dress in lace with a round neckline, concealed zip at the back, seam at the waist and flared skirt. Lined.",63,632872001,./images/063/0632872001.jpg
635635001,635635,Naomi fancy trousers,272,Trousers,Garment Lower body,1010015,Sequin,73,Dark Blue,4,Dark,2,Blue,7616,Kids Girl Jersey Fancy,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1005,Jersey Fancy,"Treggings in sturdy jersey with an elasticated waist, fake fly with a press-stud and front pockets.",63,635635001,./images/063/0635635001.jpg
635648001,635648,Dolly (Malva) thong 3pk,286,Underwear bottom,Underwear,1010016,Solid,51,Light Pink,1,Dusty Light,4,Pink,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in cotton jersey with a lace trim at the top. Low waist, lined gusset, narrow sides and a string back.",63,635648001,./images/063/0635648001.jpg
635648002,635648,Dolly (Malva) thong 3pk,286,Underwear bottom,Underwear,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1334,Casual Lingerie,B,Lingeries/Tights,1,Ladieswear,61,Womens Lingerie,1017,"Under-, Nightwear","Thong briefs in cotton jersey with a lace trim at the top. Low waist, lined gusset, narrow sides and a string back.",63,635648002,./images/063/0635648002.jpg
637268001,637268,April,275,Skirt,Garment Lower body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a soft weave with pleats at the top, a concealed zip at the back, side pockets and a sewn-in tie belt. Unlined.",63,637268001,./images/063/0637268001.jpg
637268002,637268,April,275,Skirt,Garment Lower body,1010016,Solid,13,Beige,2,Medium Dusty,11,Beige,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in a soft weave with pleats at the top, a concealed zip in the side and side pockets. Unlined.",63,637268002,./images/063/0637268002.jpg
637268006,637268,April,275,Skirt,Garment Lower body,1010017,Stripe,73,Dark Blue,4,Dark,2,Blue,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in woven fabric with a high waist that is elasticated at the back, pleats at the front, a detachable tie belt, side pockets and a concealed zip in one side. Unlined.",63,637268006,./images/063/0637268006.jpg
637268008,637268,April,275,Skirt,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in woven fabric with a high waist, pleats at the top, a concealed zip at the back, side pockets and a sewn-in tie belt. Unlined.",63,637268008,./images/063/0637268008.jpg
637268009,637268,April,275,Skirt,Garment Lower body,1010004,Check,9,Black,4,Dark,5,Black,1414,Skirt,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1012,Skirts,"Short skirt in woven fabric with a high waist that is elasticated at the back, a detachable tie belt, side pockets and a concealed zip in one side. Unlined.",63,637268009,./images/063/0637268009.jpg
640414001,640414,Sheila Dress,265,Dress,Garment Full body,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Sleeveless dress in a crêpe weave with flounces down the front that continue over the shoulders. V-neck at the back with a concealed zip and hook-and-eye fastener at the back of the neck, and an elasticated seam and detachable tie belt at the waist. Unlined.",64,640414001,./images/064/0640414001.jpg
640870001,640870,ME MAKI BLOUSE 1,258,Blouse,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,3000,Limited Edition,A,Ladieswear,1,Ladieswear,82,Special Collections,1023,Special Offers,"Sleeveless dress in a cotton weave with a sheen. Opening and button at the back of the neck, a gathered seam at the waist and a flared skirt. Unlined.",64,640870001,./images/064/0640870001.jpg
642009001,642009,Sunset Pull- on Shorts,274,Shorts,Garment Lower body,1010002,Application/3D,9,Black,4,Dark,5,Black,1745,Shorts,D,Divided,2,Divided,53,Divided Collection,1025,Shorts,"Short dress in a crinkled weave with embroidery, a small, frilled collar and an elasticated seam at the waist. Lined.",64,642009001,./images/064/0642009001.jpg
649353001,649353,OL LIMA FANCY PQ Sandal,91,Sandals,Shoes,1010011,Metallic,3,Silver,3,Light,15,Metal,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Sandals with narrow straps at the front and an adjustable ankle strap with a metal buckle. Imitation leather insoles and rubber soles.,64,649353001,./images/064/0649353001.jpg
649353002,649353,OL LIMA FANCY PQ Sandal,91,Sandals,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3040,Premium Quality,C,Ladies Accessories,1,Ladieswear,64,Womens Shoes,1020,Shoes,Sandals with narrow foot straps and an adjustable ankle strap with a metal buckle. Imitation leather insoles and rubber soles.,64,649353002,./images/064/0649353002.jpg
653431001,653431,Dawn fur coat,263,Coat,Garment Upper body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Double-breasted coat in soft faux fur with notch lapels, dropped shoulders and side pockets. Lined.",65,653431001,./images/065/0653431001.jpg
653431003,653431,Dawn fur coat,263,Coat,Garment Upper body,1010016,Solid,14,Dark Beige,2,Medium Dusty,13,Brown,1241,Outwear & Blazers,A,Ladieswear,1,Ladieswear,18,Womens Trend,1008,Dressed,"Double-breasted coat in soft faux fur with wide notch lapels, dropped shoulders and side pockets. Lined.",65,653431003,./images/065/0653431003.jpg
653618001,653618,Jannike wedge NEW,88,Flip flop,Shoes,1010016,Solid,9,Black,4,Dark,5,Black,3929,Divided Shoes,D,Divided,2,Divided,52,Divided Accessories,1020,Shoes,"Sandals with fabric straps and rubber soles. Platform front 2.5 cm, heel 10 cm.",65,653618001,./images/065/0653618001.jpg
653647001,653647,SPEC OCC Kimora dress,265,Dress,Garment Full body,1010002,Application/3D,51,Light Pink,1,Dusty Light,4,Pink,7613,Kids Girl Dresses,H,Children Sizes 92-140,4,Baby/Children,76,Kids Girl,1014,Dresses/Skirts girls,"Sleeveless dress in a jacquard weave containing glittery threads with a concealed zip at the back, seam at the waist and flared skirt in two layers of tulle. Lined.",65,653647001,./images/065/0653647001.jpg
658021001,658021,Bayonne flounce dress,265,Dress,Garment Full body,1010016,Solid,10,White,3,Light,9,White,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Long, sleeveless dress in a cotton weave with embroidery. V-neck front and back, narrow shoulder straps and a concealed zip in one side. Seam under the bust with pleats and a lace trim, and a wide flounce at the hem. Lined.",65,658021001,./images/065/0658021001.jpg
658021002,658021,Bayonne flounce dress,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1310,Dress,A,Ladieswear,1,Ladieswear,6,Womens Casual,1013,Dresses Ladies,"Knee-length dress in a viscose weave with lace details, a V-neck, narrow, adjustable shoulder straps and a concealed zip in one side. Seam at the waist with pleats and a wide, lace-trimmed flounce at the hem. Unlined.",65,658021002,./images/065/0658021002.jpg
659819001,659819,Speed Samson Hoop,70,Earring,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,4345,Jewellery Extended,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,Earrings in metal and plastic. Length 5.5 cm.,65,659819001,./images/065/0659819001.jpg
659873001,659873,ED Gainsbourg coat,263,Coat,Garment Upper body,1010010,Melange,7,Grey,1,Dusty Light,12,Grey,1929,Outwear,A,Ladieswear,1,Ladieswear,2,H&M+,1007,Outdoor,"Long, straight-cut jacket in a textured linen and cotton weave with a shawl collar, buttons down the front, welt front pockets and 3/4-length sleeves with buttons at the cuffs. Lined.",65,659873001,./images/065/0659873001.jpg
660688001,660688,ALMA METALLIC,262,Jacket,Garment Upper body,1010011,Metallic,6,Light Grey,1,Dusty Light,12,Grey,8812,Young Girl Outdoor,I,Children Sizes 134-170,4,Baby/Children,45,Kids Outerwear,1007,Outdoor,"Padded jacket in woven fabric with a sheen. Detachable, lined hood, small stand-up collar, zip down the front and side pockets. Lined.",66,660688001,./images/066/0660688001.jpg
661147003,661147,Ace,252,Sweater,Garment Upper body,1010016,Solid,42,Red,5,Bright,18,Red,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine-knit viscose blend with a round neck, long sleeves and ribbing around the neckline, cuffs and hem.",66,661147003,./images/066/0661147003.jpg
661147004,661147,SPEED Ace,252,Sweater,Garment Upper body,1010020,Contrast,9,Black,4,Dark,5,Black,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit with a ribbed, scalloped edge around the neckline, cuffs and hem.",66,661147004,./images/066/0661147004.jpg
661147008,661147,SPEED Ace,252,Sweater,Garment Upper body,1010020,Contrast,10,White,3,Light,9,White,1616,Knitwear,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1003,Knitwear,"Jumper in a soft, fine knit containing some wool with a ribbed, scalloped trim around the neckline and cuffs.",66,661147008,./images/066/0661147008.jpg
661577001,661577,EQ SANNA SKATE DRESS,265,Dress,Garment Full body,1010014,Placement print,73,Dark Blue,4,Dark,2,Blue,1352,Equatorial,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short dress in sturdy jersey with a print motif on the front, short sleeves, a seam at the waist and flared skirt.",66,661577001,./images/066/0661577001.jpg
661577004,661577,EQ SANNA SKATE DRESS,265,Dress,Garment Full body,1010014,Placement print,6,Light Grey,1,Dusty Light,12,Grey,1352,Equatorial,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short dress in sturdy jersey with a print motif on the front, short sleeves, a seam at the waist and flared skirt.",66,661577004,./images/066/0661577004.jpg
661577009,661577,EQ SANNA SKATE DRESS,265,Dress,Garment Full body,1010014,Placement print,43,Dark Red,4,Dark,18,Red,1352,Equatorial,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short dress in sturdy jersey with an embroidered motif at the top, short sleeves, a seam at the waist and flared skirt.",66,661577009,./images/066/0661577009.jpg
661577010,661577,EQ SANNA SKATE DRESS,265,Dress,Garment Full body,1010014,Placement print,93,Dark Green,4,Dark,19,Green,1352,Equatorial,D,Divided,2,Divided,50,Divided Projects,1001,Unknown,"Short dress in sturdy jersey with a print motif on the front, short sleeves, a seam at the waist and flared skirt.",66,661577010,./images/066/0661577010.jpg
661820001,661820,Ariel Dress - Bridal,265,Dress,Garment Full body,1010016,Solid,11,Off White,1,Dusty Light,9,White,1926,Woven Occasion,A,Ladieswear,1,Ladieswear,14,Womens Premium,1013,Dresses Ladies,"Long satin dress with a halterneck, decorative knot detail at the front, narrow shoulder straps that cross at the back and a concealed zip in one side. Lined.",66,661820001,./images/066/0661820001.jpg
